feature_path,language_code,language_label,client_id,split,original_path
common_voice_th_25673971.npy,th,th,679445f2a8cb57d6566ffa066e42e4dafc6ef1c4624304eb9652821800d65bec74fd4203490a1acab7c7853e630c8bc29a7831ad192eeb1af40918d757848961,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25673971.mp3
common_voice_th_25631374.npy,th,th,eb322b109ed6631287da38f26dcd278b2c3fa591353ec0fa4f05961f5248d97786c3384b47cbb8be39538d81536bccd697f4227edfefc18e5a0d37bf6d080358,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25631374.mp3
common_voice_th_25630226.npy,th,th,909fe7396c3957fb5ec416b6e5ed4da5c7c68f49664a6a85cfe48893351d484ccd833410cd5862ca724646188358651dafc68f12a5f3afc9de6ea39555a5bb66,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25630226.mp3
common_voice_th_25665684.npy,th,th,69bf52abb9559ddf427a5e42d896a7d5ea67cf78c6ae9d65db6ecab200fd11af83aeb07a25080e524f289a1a654c4d5918c53d5b9668e8ef643a70a8633615a1,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25665684.mp3
common_voice_th_25677338.npy,th,th,5a35d068a3f83a8ca7fb6c5e73690c55620ca57662e63959ff57478e51feb89cf8d842d19d936615c3c9310f05a5df2f122f3e9996cc24f8d5e2a93d0b90ccc8,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25677338.mp3
common_voice_th_25671298.npy,th,th,79587866bf3f38d5b1b5c3dbe990593d9d754ae9e3c433d89e2e8a8e419e2dbd7eec7ebb6d4b1085f54b65b70f9d934bfbe1617c191161a1fd22d749ff9cccdc,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25671298.mp3
common_voice_th_25709453.npy,th,th,a786ceec7640e137556fcebd99de1754a25c0659952218fbe148416ce332a7e227d6e5cda8793856eed45baebb7f22db0b13bf54d33b48391f06cc9d8d7f9216,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25709453.mp3
common_voice_th_25727962.npy,th,th,b2cbb9eea6954159ec105fc9c6e47fa374661cc5e27b2bd55618b122066ddfdc175a8babcd1d47d23a13a74906f2c91cb2b8ae9753764697cc9ef9c689298d8b,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25727962.mp3
common_voice_th_25667473.npy,th,th,1f3fa2b07d3137662bba23b0290a1434d994fba4c21ca9203832ec9e34027237fcde7b7ed779e5fba51e4ac2aa5377d473fed3347c96c871ba8d17898da02975,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25667473.mp3
common_voice_th_25741553.npy,th,th,74a735337be3e4bdb52c0a719f4aa6aebaaa088ad7bd92f4522e12ac6967a521e09dbd008d925f01c069a11dcb34e94cc1ee2c9bb69dae526d6cd992902b11f2,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25741553.mp3
common_voice_th_25659145.npy,th,th,756dce1c3bdef7c3350debb5467140d95c72747f201f431bd66de7266733da4b6d67f54e5a862f25119b8abbd3129e2a54a8fe24ea349abaa085cc69e5d92878,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25659145.mp3
common_voice_th_23667121.npy,th,th,079670b43fef4388641274c83995b369f71eacdb9ef340600d8eb419c6632e37d45e31c74533db342ed997abaaabfdaf0dab0158846c6ca85c2c8c97f36f801b,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_23667121.mp3
common_voice_th_25675303.npy,th,th,ea7d9d53bbaa77c56bbde5e35ff4f88c03908b720ef405380aa00c2248c4fb83f9e12733b3a2771b3857d754e598a010b7c45899e41cac98417b62e34046454d,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25675303.mp3
common_voice_th_25685559.npy,th,th,878b77d463131e84a0069517cd8fb082cab9184caeaf7631e4782cf12eb02ca113546fc83f5b76fac3f4281930919edd5198cb9ff225b53de813cdd2b9d0d644,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25685559.mp3
common_voice_th_25694845.npy,th,th,8b416f8aade58f085421741be238912b2b14f158b65ba00c9c638b0862feb52a13c748da68b486a419df91b4b35c6b220d693789a7eb88bd1f51ab0e46500f71,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25694845.mp3
common_voice_th_25646531.npy,th,th,1c796146de7d82a13972001860f5e53e4183f872d574b49088ee2b6470f2d956efaa296e7b43d9447a07d73a517183760bd62451976ae4c5b95537ddeb0175b8,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25646531.mp3
common_voice_th_25719632.npy,th,th,20b79f22130d5654e267b0e2db863172e3d2ba56888b1f31e6801c40251917ebdac07f0164d31252b229a45d08df8fc159b2d1e1bd167c9c54ae21b0c36c7239,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25719632.mp3
common_voice_th_25705602.npy,th,th,7ab2ea20c29be0e08928b1852f50f5f2c3ad013f29b4f99c3832c8acec058fd5c007c09540a8461efbfac58b3f93378b6d0153a4f83e01857fc622615e2dc2b0,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25705602.mp3
common_voice_th_25657541.npy,th,th,51ea3b4ec6910ca87ed4065f1cc4fee01ae59de5335bd828d7f9a220c633c17ab4f0a10b5942cdb0eeab365c7079bd9a614a4eb2416fea57ad0ac9711dda259d,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25657541.mp3
common_voice_th_25750302.npy,th,th,21c770bdf6e531c6bdba158d9220e1b91df28c751055d100300910823020ec8226c63ae5bbd10cacccc66484f034e6435ac2e558f1a91c5b4453082d3e0791dd,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25750302.mp3
common_voice_th_25670798.npy,th,th,4af6028bc89e51e53580c56261d6c675402168c16659449d39652c49184642c3d564d3d6e2ba7741dfb0ec942bf3f35f3d2481f6725fd29fcd990e0a478bcf1e,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25670798.mp3
common_voice_th_25641616.npy,th,th,6dddbf064f9f6753d665fdf662b7f386d389a07f4659a8966577d9051724a2e69b50e9a0361e04bc49b34ebf5308b86ab890db488cc25105d72527afddecb2f5,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25641616.mp3
common_voice_th_25727624.npy,th,th,aa30fe93c83e2e9bbeaa48b55dbe4884a7e56ff3f0caf41451ff36195c77026afad0a8faa76b1aab0c59d68be49a0b17c39b661e1786d8ab8c7ad24cd2373b90,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25727624.mp3
common_voice_th_23688357.npy,th,th,53ecf72304dfb44f98f52bbbc3ad3f3069a01a7b015c8614698f14a6900c706a98e2c58e2a9cf117e116026941e11a5057c84f53d330ab108e41c605562a2d69,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_23688357.mp3
common_voice_th_25659357.npy,th,th,f52c72d8c189d0fde3f1f029277f6d79b5dcc2441cb29035f94875a541bd22b0ee530b923db8dd6b575a735d2cd229c5cb469844c86b924c5499977508d88164,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25659357.mp3
common_voice_th_25674421.npy,th,th,d3093d89f4f4451d533911f7bfd9d88e99bdd5ff247e05ccddf2bd4042c64c5ff021d126bc2b22b5a35bf64610186286aacee8cf5e713f0da62e9280454f98db,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25674421.mp3
common_voice_th_25714573.npy,th,th,352c0026673430d88597ca8d3c5837e6af5cf6d38a9a017baae35eb8410356d94a9c82cdb4a84d0b63c66e94d443430c6b8145e33a794ae5c9f518c5a47e2a29,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25714573.mp3
common_voice_th_25683101.npy,th,th,19f8680425b7e91f3c46917402bd6cb4d94b29c32681f5cd8716a7bbd1a4dfd46201a5fbe4fb09fd1abe07ac362c8d2cdad6d216f186abd6e3c1fa4a496b2b08,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25683101.mp3
common_voice_th_25667875.npy,th,th,50653e6822b7be7e4f14e1d71fdc3d6663d1ef85bc106cf2c392355084a199b5479a0a23ca79ca8c4d0ef987711e9db76f6ae1dd182f277f2cb8f352195cf264,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25667875.mp3
common_voice_th_25696963.npy,th,th,1f317bdc9177d4df20c9ccbc8dd718481328358c53e1e12cd9553cba3e41f7aa37d9c4befcd3a16f18103117d81fdce0d29bdf3724d4ca25163fb52ee27959b7,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25696963.mp3
common_voice_th_25678130.npy,th,th,4f31ace2250faee42c7b347c678e7e351eaca8019b6871394a6d0b8d8e5f0674dee9f9d9985b4ddda4339c80096116f5f11562e521905f8e2938eb3870fba279,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25678130.mp3
common_voice_th_25670406.npy,th,th,676ac8b32603db5ca2e0edc5061757f8e6f14d718c82aabdf496651e6c6c958dfaf87a83c75ce7bf7dc38e904c69c8658107d65fa3b719c431c228f64f57a513,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25670406.mp3
common_voice_th_25697068.npy,th,th,851a4dcc3e4f2a42a02ca398400a139b9ecb9a2b53f13ca759b6a798df68a5c50ff17313b08cc4fb604c791b48e3e9244194c23cea1feda7227ce5e4c4db4dcd,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25697068.mp3
common_voice_th_25680347.npy,th,th,64f53eb9d0565ae646a8612e0cd2135388b801ab52cc297a61a5aa7bdf37d29b25908ab295b30cfc95cd013e9df143f65390d7db39ce12c9b2108c1f195c823c,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25680347.mp3
common_voice_th_25712162.npy,th,th,be079b19dfba847b70877c0c9b8b1830bb6bbc1ffe0a2144fc111d280b4831510736b7fe9bc5e636dd2267680c38b68578ee057e93bd7828656ac23bf67bc239,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25712162.mp3
common_voice_th_25713755.npy,th,th,e58e34db582ffbb8ffeede3393b239d422763aebc96232bf20a0d4ca8519563d207e9d2b388ad07e2b2a0a07297f4f0d5ad9d473ac91a1d18cca7d14207274e7,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25713755.mp3
common_voice_th_25695522.npy,th,th,a6b88211b36011a44949f26b73a2e602494b114801ced6d06ea914b57cd4719a0c23acb4b5ccbc66d84c2bb175de9eca1f542ccce7b0f2432290ce6b84911a39,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25695522.mp3
common_voice_th_25663014.npy,th,th,3e6d4fb50640942c43424fdb8fd46a4077d0e577fb981a476776e6911aac53c4ad3bb2e1c95767fef6c150bb65ebf8f4e15d04051c9b03b642f9b2cf649bebed,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25663014.mp3
common_voice_th_25671933.npy,th,th,97443335b5e1929a601f57634be26693486e3e3eaabdc06d51c01319328098ce35a95aa99402088a48bca783bb393af7e3ff108a0551e7e2a73e3df0d166cdf3,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25671933.mp3
common_voice_th_25662547.npy,th,th,a8c99bae6294d0838cfd6aa8017cc370147cc9e9e34f210f022c897901ceb81d0e166e588e1f4944658fa30184111dbc6060ecaa0eb20e5195ee4910ad1208b8,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25662547.mp3
common_voice_th_25681446.npy,th,th,97e8ce217a479c29ad8ee3b98493147ea8461542f3b0ac244e0a7f5a28abaa6cefd74c9df0c9b98af327a98536cc5b5a226e590d5bdb05ad9cbb22bad6eb435c,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25681446.mp3
common_voice_th_25677348.npy,th,th,6ec87656732ac132bef7c19b2d5cbb600d15ee5e31e4efabd17b7b020179cbe62b4cd85de0f472d7794d2e800866fd31c7c329248e92867902a20588c0f914ec,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25677348.mp3
common_voice_th_25733730.npy,th,th,357d7baf5e9152cea8164f590a0a0b3b281d1fe6e8b33941d7dd4c1e5334fabd50fc6285b4bfc09814638ad74455654d0da3adf491c28aac5f99fe65e75ac363,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25733730.mp3
common_voice_th_25636863.npy,th,th,dfcd31d40699759f58ae5fa0b2b0ce8396e8ed3b271ff8de796e7c21de22f53f08cee5b1edffb082ae1e4118344c3bd3b7731a87cc2792203dac98354cc645b1,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25636863.mp3
common_voice_th_25706260.npy,th,th,422846ef35266edd53516272837942292fb38d61b6915ae1759ff1d5b0dd0128678804c21f6c1196ffdbf082b5f5b5587859c50e0c09f8db2657505adbf7088a,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25706260.mp3
common_voice_th_25653818.npy,th,th,bdd0c95d0e178997b27681328b7752b1fde33ddc670d59bdb6cf282aa9ce8b482b2547be4945f15fa9108a7ce65daad4b60ab8c19aa4e0b2f2607aaca3c63790,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25653818.mp3
common_voice_th_25677033.npy,th,th,6b7d95b191c615c94273c7b5896bd2ffdb6c1223e829ce1f95673a51d6a4c99e4e72d91e68ddc9f4960ac0941d43cd3044dbb11dd3a1bfd7eb1e2f95ad473f30,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25677033.mp3
common_voice_th_23654742.npy,th,th,3058fdce10a976ff6b792a0f770589aa8dae2efda1cad478ce252534d5e405ac534e80a4b5db70becb69e4132933489deb64a017db2d285fe5425c8313682386,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_23654742.mp3
common_voice_th_25660106.npy,th,th,a313947d0cfe37c48ccd34c2446c3c79c13b15feb202a70bf25e9830decf3e208039ce7dd95a2c5f67b73ab7663808b2a573c31e2fe47d08066a719f237f6eae,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25660106.mp3
common_voice_th_25742709.npy,th,th,a24a3c462cd7711761101833f4417bc303dd8c227c2277298a03a46995109facfa481b9d8303ca0219b9b0be991e438a69f16054e77ece3c479be7307462cbe6,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25742709.mp3
common_voice_th_24974777.npy,th,th,9333cd099a547a21978cdd69070baa0cdd4b7ccdbc7cf30211f80e0b3da1c27c476884d2faf33666c72ca68e88913715f54d3e6c8bb849f2db68d7b2948cdbe9,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_24974777.mp3
common_voice_th_25676076.npy,th,th,62beb964fe88e72b1429c63e8691358cfdbbddc71ed4f4f7fc83fd12c0e7eb62233f981c79350348ca3f7b88aac024972848dffab9c961d5cb7c099d690c3030,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25676076.mp3
common_voice_th_25722373.npy,th,th,b648438d484def93db21714fd879e9d22a2dc20e9e683ae715bb28235c14cfd9215c2c86cc0f3b03603b36f2974ec1f81621ef1eee312fb4935a76208abf4c35,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25722373.mp3
common_voice_th_25677647.npy,th,th,d5873aceb056446b473c9f09e072327253da43f2f36496ec07255897107c7a24c1e1c82abf8ed0101c02a437c0a626bb9914c566b60bf633c06ffb9f0d128877,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25677647.mp3
common_voice_th_25681341.npy,th,th,05c434664b865977c5d5f94ef943f00657c69af2bea36a57362f81a7b97aca8cb0c164bd248e7fc5d33fddddd9fcbbd9d8b5cdf3673015472017338fd0243f44,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25681341.mp3
common_voice_th_25714343.npy,th,th,328ed7b28820c624bea1a5709b24c0d7d8e59ff5e9dc98c47c611cf6bc2309325e148f7d8312e5845a1e5563f5f0f78af15f6866470aa9f8213899c3755e3108,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25714343.mp3
common_voice_th_25727782.npy,th,th,dfe93de4758fa9bf00ad2734ed62714c03ffb6a5964140ca115eeb2de3a5142755616fa3a1505471849757aaf902ed2e385a2e597e772bd631a73399ebba4289,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25727782.mp3
common_voice_th_25747451.npy,th,th,dee2615c4433f59509a70dbbcc512e10112744dbbb9d3ff76555728deeb0c8514bc2fa782d21986a13a1829e497a0d738aca0ad708ffd439842a8234376af712,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25747451.mp3
common_voice_th_25664452.npy,th,th,88de677b1277d4688b6500af498ecd9f1bf2210005949c41255df582b365bb4498482a317e2ea40ab8640f058107c667b6aae1711d67cbc3df8fb945e36715d2,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25664452.mp3
common_voice_th_25695727.npy,th,th,cbf7cb50c63553f83fa37284d191d81c2f24f4eeca1a8726172371dec0b14cd0c5a62c2fd39c3e9e4f2aaf6b11d189bda4bbaa4fd398ce6ebbe60a3f62eed395,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25695727.mp3
common_voice_th_25701849.npy,th,th,ca98a5fe26151619ba60300b8e968839b151a4c414562959f0f8543e867c72923190480b30cfe8a3038b7ec9bf597df7867cec3c699031f6c10253e37923c81c,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25701849.mp3
common_voice_th_23658446.npy,th,th,5d8a3968b39059bc9aa304a1edeb913b243da02b7762a5efe82f890fc36d070d8fb8ba3796809b6ed28cb06d5c58db7364e9b592d0c2e847477e26300e808a18,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_23658446.mp3
common_voice_th_25674026.npy,th,th,4292707839f64991abc51afef18d4871981006f2413b61573e43519a490bd384811844e8c471a75e5ca97562c25d7161dd755776659a5b78dceefc3955e211fd,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25674026.mp3
common_voice_th_25682628.npy,th,th,16a167cb1edd0b6f672ae6025eff8bab29cb8c08601901eee28f42b6c297e74979bcd2e20affbbc2738511607764cdde755a485aaba1bc4371defbdacf698ec5,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25682628.mp3
common_voice_th_25729059.npy,th,th,8f7ac4a9fc6f2bcf8beff1337214454d53ba4b6c5d6b8d57d10103b8005cd9be8f83a7c91d05d39db0a00b027971be15c6e406b3ed0981a518ba90106e2b5027,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25729059.mp3
common_voice_th_25734066.npy,th,th,219699dc9714cd204bd15a937bf5e9080c8dfc035558a7972ef5fefb7155253d2648e415d254e2182f4a3a4afa593ed18184b07e92199b433555e6424070d4f5,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25734066.mp3
common_voice_th_23669155.npy,th,th,926f41b181fbc29276e68f1992fa7c710b36e5774dafd079cb94b03a9bd98f5267ae74f7fc8cbca7ef39645ddb4ad87e539e48b10551908e35b61edb37416844,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_23669155.mp3
common_voice_th_25683520.npy,th,th,1a6e67cb9ea797b646b53d02969b7f474178704ec6830c1e7570be4917f87df7a9822a71371bc36000b6508266d023aef0c216ede34db39e45099311156ee078,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25683520.mp3
common_voice_th_25710253.npy,th,th,ac5c2ef354639a288ad28e2459a4075fc894c0761b8f132f09f5a7d8045344f251c53bf8fcf3dcb4622886117dda6868d9b6a3e570c785187ad3284d2f9812e6,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25710253.mp3
common_voice_th_25662712.npy,th,th,11648b4ea44f12c059a7ff70cfd010b2c44104a61e818820979643cbbcd7e43340168d36c1e6fa16584d3bb0444a49aa7ee65af53c35c1797db3f81e752dee4f,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25662712.mp3
common_voice_th_25630466.npy,th,th,2284f76cd53759cc4647c64568c14b33101c20efc38765e5b8f4a163bbddd6edb4b116faf8a30943358064dadd7c74dbb9442ea465d03f55c5ca5c95628d024b,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25630466.mp3
common_voice_th_25704452.npy,th,th,4d565015c9f8d3ec6eb070bae8b591a965821939bc4f7490375e0564312db119f1bc598542bd93226a79f6ad1614fd328ca7123e3ee87693e5656e0f4a5d6cee,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25704452.mp3
common_voice_th_25660162.npy,th,th,d031ef302dd1118a8185b603c56ee807aca37ebb44382f7b015d35256e647a1fc7f3e3a1f2677fb065ad4d533d406a3a90f3fbc19a6e601b9f73a7f43d0e9d9b,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25660162.mp3
common_voice_th_25668466.npy,th,th,dcc7041bc50946eb1ab54d181b0ea9317b781087a6f066a81164bcdbeb34ffd423788352d5069370aaee12fa122bccd1dc428f3e65ec7ac261164d28794622fa,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25668466.mp3
common_voice_th_25705976.npy,th,th,24ae32b75aefaec5ebc1d433f29388668556732ffc3f7010aa007ab5222be7ab6b08527832345a6f0ec69632e5bc40d462a5dece6116d0dc56a3d4d0cd12b34c,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25705976.mp3
common_voice_th_24736571.npy,th,th,d334b037f921eef057a54dac6881a1975afb567ba36e57f453c981beaff103f9fdeadea92fc2c43df61084f4ea804533290db376cd483f0b5da63cbf54ca0f84,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_24736571.mp3
common_voice_th_25642988.npy,th,th,ab03f9f6248d23ae4b4dda8b842ee7fdd82adcc151db019c0099a19fb5a290991525c0bd77372216cded7f1fe22d575683595db51c56949c12423786e86eef87,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25642988.mp3
common_voice_th_25698764.npy,th,th,ca8a8bd3f60174b62fe5933f2d6c66aec58a5bf195279814da556600b9d90b96c80df2bf93520435531c3033f7a3ad143d5d647a39732a62dad41dbb6487a745,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25698764.mp3
common_voice_th_25662463.npy,th,th,11b4302287232a6466d7e7537e0aaf1a82f989370150e4620b06adb08c0510cbe1dcd1638654a894356a1e8c92eed8e257ddaca3ccc1a3fee1cc754dd644aa2d,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25662463.mp3
common_voice_th_25705341.npy,th,th,241e2d74ad24c7d969b324e61e0707752fe287871ec3b946e805a31ceef7d0346fa48f445032faf41c95e79d62751c70c53025f4ccf712898b35fb4e252ecd27,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25705341.mp3
common_voice_th_25677829.npy,th,th,161115bbb550f191f33c1894015c32840a52f7d09077e48d41213bf8bd60548bc000d5fd6fa50981e2915c0ceb7bfed67c4459f56f3528d9b22153a392db3426,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25677829.mp3
common_voice_th_25655096.npy,th,th,1aa4c94c74a25adff4524686d3884a00f916df26e423fed1b2b52bc7e3657985b72c91d9b03cc21a9a99771423b40e1bcc92887505bf42e95ff0bc4f73f1b6d0,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25655096.mp3
common_voice_th_25747647.npy,th,th,3a81672f0e593ee99f0c7ec39d2da4359f95d502fe4eebc9dc7888c3ca3b0ec1fcd335f69d08bfb7678eb0d3a0e3e6af3dd79630d3a40d413332980db89e2be6,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25747647.mp3
common_voice_th_25728224.npy,th,th,6f5e207476f895fd04304ed0430e3f510da5b205d83b7bf7751cee28bb84ad1ae22793424404389f70e59dcbf4922b362399615c3e1c46272edcab947a99f274,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25728224.mp3
common_voice_th_25698285.npy,th,th,72572a1b35d78c2168927e23ac6ce14659c6e7750b6b98cc0a9af534e61e72e0cf40038fa0dea7a2e5a197e16c7d8a3a763eb91fd2360076a71faad20cea1767,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25698285.mp3
common_voice_th_25668333.npy,th,th,c2be933069741a119bbd2a4ec31a39baaf2e49083407ac3700e06d8e00f8f052b3e2e3a8cbd5d6d082c317c7e8c4ce8cb882f465f6c809cd3118800df82c5927,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25668333.mp3
common_voice_th_25711754.npy,th,th,ef05acbe3afa897ddb92ed365aa00e9b4f18bd44bc057db33c96f3644a8179346006cebdc5b8b23f3493b34dc12372149e5e54c804dbd8dc05f713a391df422b,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25711754.mp3
common_voice_th_25703177.npy,th,th,250d8990c3c68f07f8e84cf8f3bbcc9160f985f3fa505ca13d8db26671962de84eb2482b13c29d320aacdedc345d05cddf8a035ea29fba6fdc1f92eea53fe2ee,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25703177.mp3
common_voice_th_25688656.npy,th,th,435503b1f2b2abee277947b03a2d42fce129b84a59edce3709252994e9a5232f3e693e06c74dc0ea8beea8e11a589717c3e128049fc8c47ca5d50240df896d21,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25688656.mp3
common_voice_th_25677822.npy,th,th,fffc52acec32b85f7fed484ce96120c469628b46f7d553256e796231d1a6739faa49aa2040947dcec1c3ec0e81bbcf0f3ffc5102296ec83221a00362223b244f,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25677822.mp3
common_voice_th_25720458.npy,th,th,26da345fe625d03e0c94879da5131a382bb3d799dd429a8faf8ea60b0200138ca9ee95020f8edaac9e6e6ff988e1ca080e2204703fef2722a8b4bfb040e08335,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25720458.mp3
common_voice_th_25659776.npy,th,th,30f6793635d0231c25d4a32dae80e2e6528524b0f5ab5e35753c564af243f6b4d152aa0545a2b4f7e7de0e07309baf08c694e569ee6b60bd3d9dd3d6d526249b,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25659776.mp3
common_voice_th_25693389.npy,th,th,c6179dcd64019ab90101f10c3958b70c25a74a39168c04e283c15a2123f75af83d7ef30f3ea7dd4ee04a59ef5f727d10d88bebc22d34c1608750326c0a45e23d,train,data\raw\th\cv-corpus-24.0-2025-12-05\th\clips\common_voice_th_25693389.mp3
